#file_name	CUBHE	ConsistencyHE	CPB	Ori	OGT	doublingT	AACB_HE	AACB_consistency
Treponema_denticola_ATCC35405	0.654114756359171	0.554186296880658	-0.500278277744006	265084.0	37.0	5.0	0.0243769589202971	0.0130422751490132
Treponema_pallidum	0.625304109066649	0.570471597129143	-0.392768362086673	1399.0	37.0	33.0	0.0227281270011468	0.0098922087933676
Trichodesmium_erythraeum	0.571123364652473	0.563189091416039	-0.464579995753446	2409.0	28.0	25.0	0.0153926786977142	0.011909720778778
Tropheryma_whipplei_Twist	0.613957424951505	0.545836325274631	-0.442529288622788	1438.0	37.0	28.0	0.0290993869113743	0.0113010107145061
Ureaplasma_urealyticum	0.530692391909922	0.436498691203909	-0.486389954321693	42000.0	37.0	0.9	0.0272767251263934	0.0088612299907384
Vibrio_cholerae_	0.97782021811418	0.530833696645285	-0.375996871223442	2961047.0	37.0	0.2	0.0254670829690329	0.0074121394419283
Vibrio_fischeri_ES114	0.829022177742758	0.505981450132349	-0.388840464763521	2906069.0	30.0	0.3	0.0236234576408079	0.0061901018803203
Vibrio_parahaemolyticus	0.92184077888324	0.515975607809872	-0.349238748528349	3288455.0	25.0	0.2	0.0192848634440366	0.006773296077132
Vibrio_vulnificus_CMCP6_chr1	1.03953087574441	0.529838611528357	-0.356183576097191	1012335.0	25.0	0.16	0.0239894186477037	0.0074512131322433
Wigglesworthia_glossinidia_brevipalpis	0.506053738212282	0.494473674564971	-0.468378585894302	697376.0		36.0	0.0067207902358757	0.0095348822961169
Wolbachia_endosymbiont_TRS_Brugia_malayi	0.581838285096128	0.528764007060207	-0.431642812746368	1079740.0		14.0	0.0066102315225936	0.0101525428285164
Wolinella_succinogenes	0.680050746532298	0.536603043409114	-0.534123814311498	2110228.0	37.0	1.0	0.0198771392835988	0.0103908992875102
Xanthomonas_axonopodis	0.61766072079083	0.490144326237704	-0.236148834155396	1371.0	27.0	7.0	0.0185987917937101	0.0094890942944195
Xanthomonas_campestris	0.624827150907868	0.480236188883445	-0.237036174008921	1371.0	37.0	3.0	0.0214373258127615	0.0067455522316492
Xanthomonas_oryzae_oryzae_KACC10331	0.63573002562915	0.506283359238693	-0.28563841973518	1374.0	28.0	2.0	0.0185909351186527	0.0086273214903361
Xylella_fastidiosa_9a5c	0.796915362108955	0.620930750448169	-0.342589381328521	1463.0	28.0	5.13	0.0207170571146082	0.006792046564318
Yersinia_pestis_CO92	0.758544713831147	0.524134748200919	-0.354355363033139	4653618.0	37.0	1.25	0.0208358765786539	0.0075104970932238
Yersinia_pseudotuberculosis	0.759465015705615	0.522274717863634	-0.362833653284246	4744561.0	37.0	0.5	0.0217449538505273	0.0064882877925002
Zymomonas_mobilis	0.704570160668728	0.537538436949824	-0.44980403016567	2055615.0	27.0	2.0	0.0275996660727823	0.0064047991278736
